,Time,Title,sentiment
9345,2019-07-03,谷歌为何在美国生产NexusQ：加速设计迭代,1
9346,2019-07-03,腾讯拍客从地面拍向太空高质量UGC助威神九升空,1
9347,2019-07-03,淘米《摩尔庄园》暑期将在多个国家上线,1
9348,2019-07-03,腾讯网进行大改版：重点适配移动互联网,1
9349,2019-06-26,银行业务一手掌握银信宝功能评测,1
9350,2019-06-26,猎聘网HR沙龙聚焦核心人才的吸引与保留,1
9351,2019-06-26,Zynga周二有望推出新游戏仍依赖Facebook,1
9352,2019-06-25,不惧竞争，渴望成功,1
9353,2019-06-22,盘古搜索CEO王红宇：移动搜索，移动应用经济发展的杠杆,1
9354,2019-06-22,Facebook推出编辑评论功能,1
9355,2019-06-22,广州闪购第一轮融资获10亿元,1
9356,2019-06-22,酷6网797万美元回购李善友所持所有股份,1
9357,2019-06-22,谷歌股东批准拆股计划确保创始人控制权,1
9358,2019-06-22,谷歌CEO佩奇因患病将缺席多个重要会议,1
9359,2019-06-15,去哪儿网携手联动优势深化移动互联网布局,1
9360,2019-06-17,五大原因导致苹果音乐社交网络Ping落败,0
9361,2019-06-17,Facebook千万美元和解侵犯用户信息使用权案,0
9362,2019-06-17,苹果地图面临挑战：缺乏足够数据来源,0
9363,2019-06-17,连线：苹果地图面临诸多挑战前景尚不明朗,0
9364,2019-06-17,神码工程院院长谢耘：云计算是IT服务新模式,1
9365,2019-06-17,石建平:移动互联网数字音乐规模将远超互联网,1
9366,2019-06-14,携程宣布3亿美元股票回购计划盘后上涨近4%,1
9367,2019-06-14,福布斯：未来网络广告将不必跟踪用户,1
9368,2019-06-14,ICANN公布新顶级域名申请名单京东搜狐在列,1
9369,2019-06-14,新域名申请名单公布：全球1930个500家将获批,1
9370,2019-06-14,拉美4月份社交网络独立用户访问量达1.27亿,1
9371,2019-06-14,去哪儿网升级担保通体系与百度共同推动行业规范,1
9372,2019-06-07,调研显示近六成网站用户口令无保护安全隐患大,0
9373,2019-06-07,盘点最令人失望的互联网IPO,0
9374,2019-06-07,视频行业难盈利酷6传媒一季度净亏179万美元,0
9375,2019-06-07,盛大杀入战团互联网手机白刃战来了,1
9376,2019-06-07,谷歌地图抢先苹果升级：全3D、离线与街景拓展,1
9377,2019-06-06,外媒激辩Facebook失败IPO对硅谷影响,0
9378,2019-06-06,传苹果下周展示自有地图服务年末弃谷歌地图,1
9379,2019-06-06,魔兽熊猫人上周五已送审网易或放弃引入暗黑3,0
9380,2019-06-05,美国对冲基金专家：Facebook8年内消失,0
9381,2019-06-05,当当网力推奥莱频道一线大牌低于5折销售,1
9382,2019-06-05,中国电信业务基地引入外部资本天翼视讯获注资,1
9383,2019-06-05,传Meebo销售团队将大幅裁员受谷歌收购影响,0
9384,2019-06-05,谷歌收购消息服务提供商Meebo价格未披露,0
9385,2019-06-05,唯品会沈亚：不参与奢侈品价格战,1
9386,2019-06-05,互联网群雄围攻小米，电话巨头推出爱信手机,1
9387,2019-06-03,Facebook邀请用户公投决定是否调整隐私政策,1
9388,2019-06-03,凤凰网李亚：李彦宏善于变局思考,1
9389,2019-06-03,《福布斯》：苹果不惧三星GalaxyS3五大理由,1
9390,2019-06-03,Instagram创始人解析硅谷高效工作的4大秘密,1
9391,2019-06-03,加拿大运营商BCE以10.6亿美元购Q9Networks,1
9392,2019-06-03,福布斯：IE10禁止追踪扼杀网络广告市场,0
9393,2019-06-03,古永锵王微首度联合亮相：微电影不走长广告,1
9394,2019-06-02,Twitter预计2014年广告营收将达10亿美元,1
9395,2019-06-02,智治基金杰克逊：苹果押注于Siri是明智之举,1
9396,2019-06-02,谷歌下周开发布会推谷歌地图下一个纬度,1
9397,2019-06-02,传苹果将针对iOS6重新设计旗下应用商店,1
9398,2019-06-02,评论：社会资本的机遇,1
9399,2019-06-01,选秀节目变脸应对限娱令网络视频炙手可热,1
9400,2019-06-01,观点：MSNLite淘汰MSN七个理由,0
9401,2019-06-01,腾讯新架构打通全网社交链Q+平台应用率先受益,1
9402,2019-05-31,去哪儿网成为北京旅游网站联盟创始会员,1
9403,2019-05-31,Get.com：利用10万条用户推荐帮你找到好产品,1
9404,2019-05-31,助考生备战高考美的全直流变频空调,1
9405,2019-05-31,为孩子成长护航小天鹅自动投放洗衣机,1
9406,2019-05-31,超值入门卡片机柯达C183仅售1080元,1
9407,2019-05-31,6月1日发布Win8RP版下载页已经确定,1
9408,2019-05-31,将Win8优化到底Win8优化大师1.0体验手记,1
9409,2019-05-31,Win8泄露8400个下载链接Metro应用将升级,0
9410,2019-05-29,互联网电视竞争白热化优朋普乐升级巩固领跑地位,1
9411,2019-05-29,瑞赢创新发布运动车辆无线连接的移动解决方案,1
9412,2019-05-29,传统快递呼吁行业禁止电商涉足快递业,0
9413,2019-05-29,扎克伯格承认客串央视纪录片：纳闷录像目的,1
9414,2019-05-29,Turbomail邮件系统打造G'FIVE集团企业邮箱,1
9415,2019-05-29,短短几天iOS5.1.1越狱用户突破100万,0
9416,2019-05-28,诊断腾讯之后再把脉首场聚焦无线搜索,1
9417,2019-05-28,分析师称中国半数LED芯片厂商将破产,1
9418,2019-05-28,盘点全球十大著名黑客：苹果前CEO乔布斯上榜,1
9419,2019-05-28,美互联网大腕称Twitter比Google+更像是鬼城,0
9420,2019-05-28,支付宝Android版更新支持信用卡支付,1
9421,2019-05-28,图片处理应用调查：难成InstagramVC仍观望,0
9422,2019-05-24,移动超薄时尚新机炫影8180预计下月上市,1
9423,2019-05-24,图文：中国电子学会云计算专家委员会委员梅宏,1
9424,2019-05-24,唯品会一季度劲增250.7%2013年冲击盈利,1
9425,2019-05-24,专访56返利网：专注淘宝购物返利，最高返现达50%,1
9426,2019-05-24,报告称移动互联网用户使用高峰期为晚上10点,1
9427,2019-05-24,移动健康实现医疗服务透明化日常化和傻瓜化,1
9428,2019-05-24,中兴云计算研发人超4000推USapphire云方案,1
9429,2019-05-24,台联电将投资80亿美元建12英寸晶片生产工厂,1
9430,2019-05-24,Rovio发布新作《AngryBirdsFriends》,1
9431,2019-05-24,谷歌发布新版iOS搜索应用,1
9432,2019-05-24,神州租车宣布撤回赴纳斯达克上市申请,0
9433,2019-05-24,传销网站为何禁而不绝：举报取证查处难,0
9434,2019-05-23,消息称阿里巴巴与股东谈判拟增发23亿美元新股,1
9435,2019-05-23,票务社交应用Picket：为照片添加座位标签,1
9436,2019-05-23,阿里夺回主导权背后隐患：面临新一轮私募较量,1
9437,2019-05-23,微软CEO：今年Win7设备出货量将达3.5亿台,1
9438,2019-05-23,开发商免除房租请苹果在当地开店(图),1
9439,2019-05-23,微软：Windows8系统明年将获得5亿用户,1
9440,2019-05-23,评论称Android系统免费政策恐难继续,0
9441,2019-05-23,电商价格战暴露后台危机低价品缺货成促销手段,0
9442,2019-05-23,苹果成半导体芯片市场最大买家：超出三星50%,1
9443,2019-05-23,戴尔第一财季净利6.35亿美元同比下滑33%,0
9444,2019-05-23,谷歌CEO佩奇戴谷歌眼镜照片曝光(组图),1
9445,2019-05-23,5月22日中概股多数下跌蓝汛通信暴涨20.89%,0
9446,2019-05-23,美监管机构或调查大摩发布Facebook负面事件,0
9447,2019-05-23,SAP斥资43亿美元收购互联网电商公司Ariba,1
9448,2019-05-23,首次窥视到黑洞内环神秘景象正吞噬宇宙物质,1
9449,2019-05-21,盛世骄阳拉动网络版权回归《五号特工组2》开始降价,1
9450,2019-05-18,凤凰网Q1财报：净利润3630万元同比增长66.6%,1
9451,2019-05-18,Facebook今晚纳斯达克上市扎克伯格身价达300亿美元,1
9452,2019-05-18,腾讯组织架构调整：组建六大事业群分拆电商,1
9453,2019-05-18,网易确定加入千元智能机大战配4.3寸屏双核CPU,1
9454,2019-05-15,唯品会第一季度净亏损860万美元同比扩大28%,0
9455,2019-05-14,腾讯欲起诉PPS盗播索赔千万元PPS全盘否认,0
9456,2019-05-14,淘宝禁淘宝客使用商品搜索服务返利网站难生存,0
9457,2019-05-12,版权局明确支持视频网站兼并重组,1
9458,2019-05-11,腾讯各产品线颇具竞争力未来或面临反垄断挑战,1
9459,2019-05-10,QQ安全中心联手警方重拳打击盗号诈骗,1
9460,2019-05-10,酷6董事会调整：瞿海滨离职盛大在线CEO接任,1
9461,2019-05-09,中邮速递上市后三大猜想：或引发快递业融资潮,1
9462,2019-05-09,雅虎董事哈特因CEO学历造假问题被迫离职,0
9463,2019-05-09,团购被弃商城当道：大佬激辩纯团购模式持续性,0
9464,2019-05-09,团购业遭遇高管集体出走分析称因看空行业未来,0
9465,2019-05-08,开心网推首款移动社交游戏含签到及拍照功能,1
9466,2019-05-07,银信宝：为金融信息安全护航,1
9467,2019-05-07,快递称公众误读先验货后签收:并非打开包装,0
9468,2019-05-07,奥运热潮来袭腾讯微博携208位明星跻身主流媒体,1
9469,2019-05-02,新浪预警微博盈利及监管压力将掘金旅游酒店业,0
9470,2019-04-27,赶集网域名悄然易主：总裁前妻称针对财产分割,0
9471,2019-04-27,优酷土豆合并幕后曝光：王微未参与双方首次谈判,0
9472,2019-04-26,大众点评回应：擅取他人数据涉及不正当竞争,0
9473,2019-04-26,麦肯锡：中国拥有3亿社交媒体用户为全球之最,1
9474,2019-04-26,腾讯收入结构失衡马化腾为企鹅寻找新大陆,1
9475,2019-04-25,互联网业开始无奈瘦身：电商收缩视频坐求并购,0
9476,2019-04-25,猫扑将搬离北京定居南宁或造成大规模员工离职,0
9477,2019-04-24,腾讯回应imo称免费无未来,1
9478,2019-04-24,分析称中国互联网公司面临风投资金干涸困境,0
9479,2019-04-24,Facebook用户数量达到9亿年底将超10亿,1
9480,2019-04-23,3366首届Flash游戏开发大赛4月16日正式开启,1
9481,2019-04-23,盛世骄阳引导版权价格回归率先降低多部热播剧发行价格,1
9482,2019-04-23,Twitter今年广告收入或达4亿美元增长三倍,1
9483,2019-04-23,携程增强网站联盟渠道投入一年后超越艺龙,1
9484,2019-04-23,百度CEO李彦宏:百度是奇艺的坚强后盾,1
9485,2019-04-23,美团网王慧文：宝马招聘取得了预期效果,1
9486,2019-04-23,乐视网关于质疑报道的澄清声明,1
9487,2019-04-23,苹果产品遭恶意软件侵袭用户遭殃,0
9488,2019-04-18,网易、imo、360同诉腾讯反腾讯联盟现端倪？,0
9489,2019-04-18,迅雷登吹牛药品广告遭举报网友要求六部门处罚,0
9490,2019-04-18,3Q今日法庭再开战索赔创天价,0
9491,2019-04-17,互联网新版口水战三国杀,0
9492,2019-04-17,工信部拟规范宽带测速并向社会公示,1
9493,2019-04-17,人民网IPO定价20-22.5元合理估值有难度,1
9494,2019-04-16,视频付费收入年均低百万四成手机内容遭截杀,0
9495,2019-04-16,人民网将于明日进行网上路演募资额或达15.07亿,1
9496,2019-04-13,分析称微软应将必应卖给Facebook换取更多股权,1
9497,2019-04-13,中国农村互联网市场正快速发展配套并未跟上,0
9498,2019-04-13,企业IM市场硝烟弥漫亟待营造健康的互联网环境,0
9499,2019-04-12,imo大字报引发网络道歉体热潮,0
9500,2019-04-12,谷歌3月继续领跑美搜索市场雅虎份额降0.1%,0
9501,2019-04-10,Pinterest流量超LinkedIn变身美第三大社交网站,1
9502,2019-04-09,百度商标被抢注为避孕套百度起诉工商局胜诉,0
9503,2019-04-07,网络犯罪损失高达3880亿信息安全立法紧迫,0
9504,2019-04-07,消息称谷歌平板发布日期推迟至七月份,0
9505,2019-04-06,分类信息网角逐第一股：58同城们遇上市鸿沟,0
9506,2019-04-06,IE浏览器电池使用寿命远超谷歌Chrome名列第一,1
9507,2019-04-01,网上流传反潜招数：愚人节愚人是门技术活,0
9508,2019-04-01,网友晒微信证书寻找第一亿个用户,1
9509,2019-04-01,企业IM公司imo欲起诉腾讯恶意竞争,0
9510,2019-03-29,SAPBusinessOne中国峰会转战上海,1
9511,2019-03-29,29日：Facebook拟于5月份IPO上市,1
9512,2019-03-29,李彦宏谈上市公司：股票自己会照顾自己,1
9513,2019-03-29,花旗重申谷歌买入评级上调至750美元,1
9514,2019-03-29,手机淘宝用户过亿话费充值日交易额2000万,1
9515,2019-03-29,雷军正与微软洽谈或引用WindowsPhone,1
9516,2019-03-29,让网络社交嵌入真实生活QQ圈子撬动二度人脉,1
9517,2019-03-29,分析称内容与交互成为互联网企业结亲新热点,1
9518,2019-03-28,imo乔驾南北，天堑变通途,1
9519,2019-03-28,imo剑指腾讯绝非炒作，呼吁行业良性竞争,0
9520,2019-03-28,星辰急便背后神秘陈氏家族：三兄弟叱诧快递业,1
9521,2019-03-27,imo与企业QQ办公版功能横评,0
9522,2019-03-23,美团内部调整成立战略合作部应对需求,1
9523,2019-03-23,传Facebook收购750项IBM专利以应对法律诉讼,0
9524,2019-03-19,谷歌计划处罚过度使用搜索引擎优化技术网站,0
9525,2019-03-16,苹果首次突破600美元市值升至5500亿美元,1
9526,2019-03-09,美团网王兴人才标准：能力和态度最重要,1
9527,2019-03-09,谷歌Chrome浏览器首度被攻破,0
9528,2019-03-08,上海依法查封23个搬家公司假冒网站,1
9529,2019-02-23,联通客服系统漏洞修复缓慢不提补偿引质疑,0
9530,2019-02-23,沃尔玛增持1号店股份将增至近51%,1
9531,2019-02-21,UC浏览器被指存不安全隐患用户信息可遭截取,0
9532,2019-02-20,网络钓鱼危急行业发展专家呼吁各方合力围剿,0
9533,2019-12-24,新疆破今年最大利用网购快递倒卖异地火车票案,1
9534,2019-11-15,联想宣布推全球首款5G电脑包含三项技术,1
9535,2019-11-15,因为这四个字，台当局禁售华为手机,0
9536,2019-11-15,中国移动：明年发展7000万5G用户销售1亿部5G手机,1
9537,2019-11-12,vivo上线政企开放平台面向开发者开放系统能力,1
9538,2019-11-11,产业链组队提速5G手机销量走高,1
9539,2019-11-08,中国正式启动6G研发英媒:距推出超高速5G网不到一周,1
9540,2019-11-08,北京：已提前超额完成全年建设10000个5G基站的目标,1
9541,2019-11-06,推动5G与工业互联网融合发展加快IPv6部署,1
9542,2019-11-06,工信部10月核发电信设备进网许可证330张华为等在列,1
9543,2019-11-01,华为等公司完成5G毫米波关键技术多项测试,1
9544,2019-10-09,三大运营商5G预约用户数突破1000万户,1
9545,2019-09-30,传音董事长回应被华为起诉：相信法律会有公正回复,1
9546,2019-09-30,国产手机抢跑5G赛道：苹果缺席vivo印度出货量增63%,1
9547,2019-09-29,中国电信如何构建5G优势？天翼智能生态博览会透露10大方向,1
9548,2019-09-29,5G终端如何创新？中国电信：一切以用户体验为核心,1
9549,2019-09-29,5G创新大势所趋技术落地变革生产生活,1
9550,2019-09-27,运营商5G时代的赚钱焦虑：流量难带营收大幅增长,0
9551,2019-09-26,手机厂商预决战5G时代：左手进军芯片，右手精耕渠道,1
9552,2019-09-24,中国移动携手华为完成5G话音的全部功能测试,1
9553,2019-09-24,中国联通手机营业厅App正式上线5G网络覆盖实时查询,1
9554,2019-09-20,中国电信：2020年5G手机终端规模达1.7亿,1
9555,2019-09-20,苗圩：明年才能正式大规模投入独立组网的5G网络,0
9556,2019-09-19,华为在哈萨克斯坦成功测试5G信号,1
9557,2019-09-10,辽宁省实现东北首例5G远程超声诊断,1
9558,2019-08-30,专家：5G拉动经济产值的预测是年度经济学最大的泡沫,0
9559,2019-08-27,技术日趋成熟终端日益丰富5G换机高峰即将来袭,1
9560,2019-08-26,4G网络速率最新报告移动电信4G网速低于全国平均值,0
9561,2019-08-23,内部人士：4G网速确实降了，非让路5G而是推新套餐,0
9562,2019-08-23,中国联通严控超低资费套餐将优化互联网化产品体系,1
9563,2019-08-23,中国电信董事长：年底前在50个城市建设4万个5G基站,1
9564,2019-08-21,东南亚智能手机市场：中国品牌占有率上升至62%,1
9565,2019-08-20,美、德两国推动农村地区宽带及移动网络覆盖,1
9566,2019-08-20,中国移动7月净增4G用户739万净增有线宽带用户314万,1
9567,2019-08-20,美国运营商与设备商合作推动5GSA网络商用,1
9568,2019-08-20,5G时代软件定义光网络不断进化,1
9569,2019-08-20,小米宣布RedmiNote7系列七个月销量超2000万台,1
9570,2019-08-19,小米、OPPO、vivo成立互传联盟实现跨品牌一键互传,1
9571,2019-08-19,上海电信启动进博会区域地铁站5G网络建设,1
9572,2019-08-19,电信运营商5G新未来：5G是工业互联网的关键先生,1
9573,2019-08-16,北京移动开售首部华为5G商用手机每月送100G流量,1
9574,2019-08-16,OPPO宣布人事任命:沈义人任OPPO副总裁全球营销总裁,1
9575,2019-08-16,中国电信：5G商用前，将免费提供5G体验流量包,1
9576,2019-08-14,鸿蒙问世将打破安卓与iOS垄断未来主要挑战在生态圈,1
9577,2019-08-13,5G商用千万别让流量资费伤了心,0
9578,2019-08-12,华为将在巴西建设5G设备工厂并设置研究机构,1
9579,2019-08-12,锤子科技产品经理确认：新机已出,1
9580,2019-08-12,15年风雨兼程，中国高铁领跑世界,1
9581,2019-08-12,华为将在巴西建设5G设备工厂并设置研究机构,1
9582,2019-08-08,光纤4G入村生产生活受益为农村插上互联网翅膀,1
9583,2019-08-08,北京年底前5G基站超万五环内大部分区域基本覆盖,1
9584,2019-08-07,中国移动将于8月8日发布2019年上半年财报,1
9585,2019-08-02,立法规范携号转网关键是保障用户选择权,1
9586,2019-08-01,中兴5G室内路由器MC801领取进网许可证,1
9587,2019-08-01,中国移动香港在港开设首家5G体验店,1
9588,2019-07-26,赵明谈苹果收购5G芯片业务：关键战略点就要加大投入,1
9589,2019-07-23,工信部：截至6月底4G用户渗透率达77.6%,1
9590,2019-07-22,趣头条注册资本增加至1000万增长566.67%,1
9591,2019-07-22,未来五年中国5G网络投资将是北美的两倍,1
9592,2019-07-22,伦敦地铁明年迎来4G网络网友吐槽：5G都要来了,0
9593,2019-07-19,展锐5G芯片：SA和NSA一个都没少,1
9594,2019-07-17,工信部陈肇雄:加快5G商用步伐支撑两个强国建设,1
9595,2019-07-12,华为董事长梁华:5G基站比4G能效更高更符合环保理念,1
9596,2019-07-12,中国信通院：6月上市新机型锐减同比下降48.6%,0
9597,2019-07-11,工信部发布2019年防范治理电信网络诈骗创新示范项目,1
9598,2019-07-09,多地尝鲜5G应用：离大规模商用还有多远,1
9599,2019-07-08,赵明回应荣耀20PRO京东差评：已完全解决供货问题,1
9600,2019-07-03,日本拟将信号灯用作5G基站,1
9601,2019-07-02,工信部：一季度移动电话用户达15.97亿户,1
9602,2019-07-02,北京明起将全面取消手机一卡通开卡费,1
9603,2019-06-28,中国在世界移动通信大会上展示5G已成现实,1
9604,2019-06-27,关于华为5G技术动态与商用进展的28个问答,1
9605,2019-06-25,专访华为5G总裁杨超斌:今年5G研发将投百亿,1
9606,2019-06-25,欧盟或再次对高通处以反垄断罚款时间未定,0
9607,2019-06-24,不只是网速快，5G还有这些重大价值,1
9608,2019-06-21,救援5G技术全球首次用于灾难医学救援,1
9609,2019-06-18,完成光纤互联网建设后AT&T宣布再裁员1800人,0
9610,2019-06-18,中国处于5G研发第一阵营已开始着手研究6G发展,1
9611,2019-06-18,完成光纤互联网建设后AT&T宣布再裁员1800人,0
9612,2019-06-14,中国驻英大使：若英国不选择华为将释放非常糟糕信号,0
9613,2019-06-14,中国5G加速度：预计5年内创造就业岗位310万个,1
9614,2019-06-12,5G商用手机价格明年有望下降国内厂商抢跑在前,1
9615,2019-05-30,CBD等试点区域将实现5G全覆盖,1
9616,2019-05-29,最新，华为起诉特朗普暴政！,0
9617,2019-05-28,三大运营商推出系列提速降费新举措,1
9618,2019-05-28,华为指联邦快递未经许可将其包裹转运美国,0
9619,2019-05-27,微软、通用警告特朗普政府：封杀华为将让美自我孤立,0
9620,2019-05-27,美电信运营商：禁用华为就像是飞机在高空中更换引擎,0
9621,2019-05-27,中国集成电路市场占全球近六成5G将带来更多机会,1
9622,2019-05-23,外国网友众议力挺华为：华为得道多助是必然！,1
9623,2019-05-23,美国想轻松击倒华为，显然失算了,0
9624,2019-05-23,美国放缓芯片企业中国籍雇员审批，美企犯愁,0
9625,2019-05-23,华为助力英国开通首个5G服务,1
9626,2019-05-22,任正非：正解华为被禁是与非！,1
9627,2019-05-22,好一个任正非：中国科技行业中的一股清流,1
9628,2019-05-22,华为表示愿携手欧洲共同开发5G将继续留在欧洲,1
9629,2019-05-16,华为：愿与各国政府签署协议,1
9630,2019-05-16,携号转网闯关:收验证码成障碍450万个App服务也要转,1
9631,2019-05-15,从万元终端开始，5G正加速进入社会生活,1
9632,2019-05-14,关闭手机店，HTC砸钱进入VC圈,0
9633,2019-05-14,高通和HMDGlobal签订5G多模全球专利许可协议,1
9634,2019-05-13,中国5G高峰论坛暨新浪5G启动仪式将于今日下午举行,1
9635,2019-05-10,美拒绝中国移动提供电信服务外交部回应,0
9636,2019-05-10,HTC董事会提议2015年以来首次派息,1
9637,2019-05-09,孟晚舟时隔两个月再露面：着黑色裙装出庭,0
9638,2019-05-07,三大运营商发力整治骚扰电话拦截呼死你,1
9639,2019-05-07,5G首轮招标启动在即三大运营商跑马圈地,1
9640,2019-04-29,中国大使投书英媒谈华为：背后折射出三道选择题,1
9641,2019-04-28,两大运营商发声：对涉嫌营销扰民的电话号码依法处置,1
9642,2019-04-28,美国又一盟友力挺华为：不会威胁国家安全,1
9643,2019-04-28,中国联通转身：从流量困局到井盖生意,1
9644,2019-04-28,赵明宣布荣耀启动二级火箭战略线下门店已近2000家,1
9645,2019-04-26,5G首战告负，诺基亚一季度亏损扩大137%自感鸭梨山大,0
9646,2019-04-25,瑞士电信与中国手机品牌开展5G合作,1
9647,2019-04-19,携号转网全国推广工作研讨会召开,1
9648,2019-04-18,与高通和解前苹果已开始测试高通5G芯片,1
9649,2019-04-18,三星回应折叠屏手机故障：将调查屏幕破损问题,0
9650,2019-04-18,中国移动:未经用户同意不得向用户拨打商业营销电话,1
9651,2019-04-16,美媒专访任正非：华为未来关注5G、边缘计算和云计算,1
9652,2019-04-16,电信运营商开打5G争夺战专家：美国没有明显优势,0
9653,2019-04-15,携号转网坑多多合约套路消解政策红利,0
9654,2019-04-15,任正非:特朗普是伟大总统但其策略损害美国经济发展,0
9655,2019-04-11,金立官网无法访问一代国产手机巨头进入破产倒计时,0
9656,2019-04-10,华为外卖芯片给苹果？三大理由说明这事儿不靠谱,0
9657,2019-04-10,AT&T将5G网络部署再扩展7个城市总数增至19个,1
9658,2019-04-09,韩国已建成超8.5万个5G基站90%位于首尔等五大都市,1
9659,2019-04-09,踏上5G风火轮AI医疗与人类疾病竞跑,1
9660,2019-04-09,中国手机印度二十年：掘不尽的市场打不完的对手,1
9661,2019-04-04,三星意外发出警告：一季度运营利润或暴跌一半,0
9662,2019-03-29,苹果CEO库克将在高通的庭审中作证词,0
9663,2019-03-29,华为5G终端谋局背后的边界与野心,1
9664,2019-03-28,2018年亏损69亿元中兴通讯希望借5G扭转,0
9665,2019-03-28,美国4家骚扰电话公司被监管部门关闭被罚数百万美元,0
9666,2019-03-22,中兴通讯：将从三个方面开展5G行业应用,1
9667,2019-03-19,世界知识产权组织：华为去年国际专利申请量全球第一,1
9668,2019-03-15,雷军：5G+AI+IoT是下一代超级互联网,1
9669,2019-03-08,德经济部长：不想排除任何企业参与5G竞争，包括华为,1
9670,2019-03-07,华为发布重要声明：决定起诉美国政府,1
9671,2019-03-05,近距离看欧洲对5G期待更多人关注技术成本而非政治,1
9672,2019-03-04,中国电信董事长杨杰调任中国移动董事长,1
9673,2019-03-04,杨杰出任中国移动董事长尚冰今年64岁或退休,1
9674,2019-03-01,中国驻加大使：美炒作华为安全问题给华为做了广告,1
9675,2019-03-01,沸腾的5G：华为三星们嗨了，用户却还没来,0
9676,2019-02-28,阿联酋华为5G网将在今年部署：站点覆盖达600个,1
9677,2019-02-28,阿联酋华为5G网将在今年部署：站点覆盖达600个,1
9678,2019-02-27,小米架构的第四次动刀与它的三个关键词,1
9679,2019-02-21,家用路由器DNS遭篡改跳转黄赌网站影响400万IP,0
9680,2019-02-21,大力拥抱5G我国光通信产业链迎发展机遇,1
9681,2019-02-14,华为5G测试平台在泰国启动东南亚或成5G竞争新战场,1
9682,2019-02-03,中国电信在广州开启5G体验：可将5G信号转为WiFi信号,1
9683,2019-01-26,英国电信成首家在中国获得电信牌照的国际运营商,1
9684,2019-01-24,中国电信山东公司打通省内首个5G独立组网电话,1
9685,2019-01-21,刚刚，长征十一号火箭一箭四星发射成功！,1
9686,2019-01-17,工信部与爱立信、苹果公司就5G相关问题进行交流,1
9687,2019-01-17,典赞·2018科普中国揭晓盛典在京举行,1
9688,2019-01-17,三大运营商2018年成绩单出炉：累计让利1200亿元,1
9689,2019-01-16,5G未至半成品4G+已来5G全面覆盖至少还要5年,1
9690,2019-01-15,4日晚云南联通发生全省故障失联：没信号没网络,0
9691,2019-01-14,今年春晚深圳分会场将采用5G传输4K超高清内容,1
9692,2019-01-11,专访AT&T技术专家：真正的5G离我们还有多远？,1
9693,2019-01-09,小米800亿元股份始解禁创上市低三大行齐削目标价,0
9694,2019-01-09,小米解禁规模估计高达30亿股大行唱空增加其沽压,0
9695,2019-01-02,华为官方Twitter用iPhone发庆祝新年推文被截图流传,1
9696,2019-12-26,直击|罗永浩再卸任锤子子公司野望数码法定代表人,1
9697,2019-12-26,一年亏千万国内第一个全城免费WiFi的贵阳难以为继,0
9698,2019-12-26,华为大约在冬季：或为创业31年来最严酷环境,0
9699,2019-12-25,直击|华为董事长梁华：今年业绩很好未来练好内功,1
9700,2019-12-25,华为宣布全年手机发货量破2亿台P20系列超1600万台,1
9701,2019-12-20,意大利电信:继续将华为列为供应商除非政府另有建议,1
9702,2019-12-17,十年一G：中国是怎么做到比世界更快的？,1
9703,2019-12-14,20%降到0.9%2年前辜负中国人的三星关闭天津手机厂,0
9704,2019-12-14,想挣10万美元吗？停用智能手机一年就可以,0
9705,2019-12-13,美FCC允许运营商拦截垃圾短信普通短信或无辜受牵,0
9706,2019-12-13,三大运营商已全部开通5G基站移动基站采用华为设备,1
9707,2019-12-13,五省开启携号转网试点全面普及亟待消除利益壁垒,1
9708,2019-12-12,北京市公交暂别车载WiFi网络服务商停止提供服务,0
9709,2019-12-12,孟晚舟获保释：一边擦拭眼泪一边向丈夫微笑,1
9710,2019-12-11,孟晚舟保释听证10日没有得出结论11日继续举行,0
9711,2019-12-07,特鲁多甩锅：拘押华为高管加政府知情但未参与,0
9712,2019-12-07,一图还原华为CFO孟晚舟被扣留全程,0
9713,2019-12-06,华为回应CFO孟晚舟在加拿大被捕：不实报道,0
9714,2019-12-06,外媒：加拿大逮捕华为首席财务官、任正非之女孟晚舟,0
9715,2019-12-04,携号转网大势所趋对运营商而言未尝不是机遇,1
9716,2019-11-29,华为在法国设立传感器和软件研发中心,1
9717,2019-11-28,全国首个5G示范街区亮相成都太古里,1
9718,2019-11-23,英国电信高管：华为是目前唯一真正的5G供应商,1
9719,2019-11-23,复盘金立死亡之谜:董事长刘立荣赌博输了超100亿,0
9720,2019-11-22,T-Mobile完成首轮低频段5G数据传输测试2020年商用,1
9721,2019-11-22,证券日报二评罗永浩：永浩停止你的永锤不休吧,0
9722,2019-11-21,美国监管机构将建立号码数据库：解决垃圾来电问题,1
9723,2019-11-20,电信华为联手，吹响福建企业上云上平台冲锋号,1
9724,2019-11-19,曾是领导者的苹果也滑向熊市谁能为美股稳定军心,0
9725,2019-11-08,云通讯公司Twilio盈利好于预期：股价飙升35%,1
9726,2019-11-05,中国电信暗藏玄机？宽带市场头把交椅还轮不到中移动,0
9727,2019-11-05,电信诈骗屡禁不绝销赃套路易得改号软件层出不穷,0
9728,2019-10-24,HTC发布全球首款区块链智能手机Exodus预计12月交付,1
9729,2019-10-24,华为在德国设立信息安全实验室：允许源代码评估,1
9730,2019-10-23,直击|高通总裁谈华为：两家公司一直是竞合关系,1
9731,2019-10-22,华为加码印度手机市场：公布投资破亿的三年计划,1
9732,2019-10-22,富瑞给予中国联通买入投资评级目标价20.66港元,1
9733,2019-10-22,OPPO回应基准测试作弊：从不以跑分作为宣传重点,0
