review,sentiment
研究 人员 训练 双足 机器人 在 粗糙 的 地形 上 轻松 行走 ,1
智能 先行 共享 世界 全球 人工智能 创业者 大会 即将 召开 ,1
互联网 广告 整治 行动 重点 打击 网络 虚假 违法 广告 ,1
区块 链是 风口 也 是 冒险者 的 游戏 ,1
特斯拉 起诉 前 员工 要求 苹果 微软 谷歌 为 其 保留 证据 ,0
国家 机器人 创新 中心 在 沈阳 揭牌 ,1
美媒谷 歌 AI 首席 科学家 李飞飞 或 将 离职 ,0
苹果 和 三星 就 iPhone 拷贝 问题 解决 了 长达 七年 的 专利 争议 ,1
美媒 特朗普 或 放缓 使用 直接 措施 限制 中国 投资 ,0
人民日报 治 骚扰电话 没有 斩 不断 的 利益 链 ,0
WiFi 联盟 宣布 WPA 协议 已 最终 完成 安全性 增加 ,1
加密 货币 崩溃 之势 蔓延 数百种 数字 货币 价格 下跌 ,0
围观 火箭 实验室 首次 商业 发布会 这是 太空 便捷 化 的 商业 时代 ,1
Facebook 将 其 Aquila 太阳能 网络 飞机 平台 项目 下马 ,0
区块 链 概念 上市公司 已达家 今年以来 家遭 问询 ,0
打破 禁令 Uber 在 伦敦 获个 月 试用期 运营 执照 ,1
集成电路 保卫战 芯片 自给率 不到 人才 缺口 万 ,0
工业 互联网 扶持 政策 密集 出台 关注 四 细分 领域 ,1
大麻 药物 获得 FDA 批准 或 带来 联邦 法规 的 第一次 修改 ,0
传 美国 拟 针对 科技 行业 出台 新 贸易 措施 芯片 股 大跌 ,0
小微 信贷 投放 未及 预期 五部委 再出 支持 政策 缓解 困局 ,0
许家 印力 撑 贾跃亭 恒大 布局 产业 贾跃亭 造车 梦 延续 ,1
董明珠 换届 目前 还 没 方案 格力空调 明年 用 自己 芯片 ,1
业内 预测 IPTV 用户 年底 或 至 亿户 ,1
花一 亿元 驳斥 一篇 转基因 相关 论文 到底 值不值 ,0
外媒 特朗普 拟 禁止 中国 企业 投资 美国 科技 公司 ,0
工业 互联网 扶持 新政 将 陆续 落地 ,1
全国 首张 区块 链 电子 发票 诞生 全程 可查 可信 可追溯 ,1
世卫 专家 揭秘 游戏 成瘾 为何 入病 ,0
代码 伦理 的 未来 才 是 人工智能 的 未来 ,1
亚马逊 人脸识别 遭 质疑 任何 有 摄像头 处 都 可追踪 民众 ,0
超颗 在 轨 太空 中 越来越 多 中国 星 ,1
人工智能 可 预测 人 死亡 时间 准确率 高 达 ,1
苹果 向 美国专利局 申请 取消 高通 四项 专利 ,0
YouTube 拓展 收入 渠道 网红 可 建立 付费 粉丝 群 ,0
SpaceX 斥资 亿美元 与 FalconHeavy 发射 一架 空军 卫星 ,1
IPv 部署 提速 中国 迎来 网络 主权 博弈 关键 弯道 ,1
扎克 伯格 身价 创新 高 即将 超过 巴菲特 ,1
最高法院 销售税 的 裁决 可能 会 让 亚马逊 受益 ,1
特斯拉 针对 涉嫌 泄漏 知识产权 机密 的 前 雇员 提起 诉讼 ,0
超跑 精神 最佳 演绎 FindX 兰博基尼 版 全球 发布 ,1
调查 美国 成年人 认为 新闻 是 假新闻 ,0
人民日报 让 虚假 广告 失去 生存空间 必须 重拳出击 ,0
报告 到 年 世界 能源 趋势 可 再生能源 或 占 的 煤炭 ,1
币圈 炒币者 亲述 洗脑术 零 投资 如何 月 赚 百万 ,0
彭博 小米 拟 在 港 筹资 亿美元 移动 高通 各投 亿美元 ,1
韩媒 中国 将 于 月 批准 LGD 广州 OLED 投资 案 ,1
迪士尼 斥资 亿 迪拉姆 收购 康 卡斯特 公司 ,1
人民日报 评新 媒体 内容 生态 用 主流 价值 纾解 算法 焦虑 ,0
美国参议院 投票 通过 重新 给予 中兴 制裁 ,0
库克 抨击 不人道 的 特朗普 边界 政策 将 儿童 与 家人 分开 ,0
BitTorrent 以 亿美元 向 JustinSun 和 Tron 出售 ,1
股东 致信 贝索斯 停止 向 司法部门 提供 人脸识别 软件 ,0
多地 开放 路测 为 自动 驾驶 产业 集群 铺路 ,1
中国 OLED 产线 将 陆续 量产 面临 知识产权 等 五大 风险 ,0
人民日报 评短 视频 乱象 新 空间 不应 是 价值 飞地 人民 日 ,0
马斯克 裁员 人 全力 解决 Model 量产 危机 ,0
海尔 参与 编制 的 全球 首个 智能家居 信息安全 技术规范 发布 ,1
人民日报 个人信息 利用 好 更 需 保护 好 ,1
高通 服务器 芯片 部门 裁员 可能 占该 部门 员工 数量 一半 ,0
美政府 机构 向 法官 提 要求 希望 将 虚拟 货币 视为 商品 ,1
欧盟 吸纳 名 专家 入 AI 咨询 委员会 将 起草 AI 伦理 指南 ,1
给 手机 充电 的 人 都 做 错 了 ,0
传 特斯拉 全球 服务 副总裁 波斯 塔 离职 ,0
荣耀 青春 版 突出重围 连续 获元段 冠军 ,1
携手 并进 Mellanox 荣获 百度 数据中心 年度 优秀 合作伙伴 奖 ,1
珍爱 网 率先 试点 企业 微信 互通 功能 全面 提升 客户 体验 ,1
工信 部下 架 今日 头条新闻 等款 不良 手机 App ,1
人民日报 保护 网络 知识产权 要 有 更 多 硬 措施 ,1
BAT 金融业务 线 领衔 探索 区块 链 规模化 应用 尚需 时日 ,0
中铁 总 回应 数据 泄漏 传言 未 发生 用户 信息 泄漏 ,1
越南 通过 新 网络安全 法 公众 担忧 限制 言论自由 ,0
台湾 面板厂 营收 连降 背后 哪些 危机 浮现 ,0
库克 我 在 乔布斯 眼中 看到 火花 不会 竞选 总统 ,1
宣布 裁员 后 马斯克 再次 购买 万美元 的 特斯拉 股票 ,1
电动车 创业 公司 拜腾 宣布 完成 B轮 亿美元 融资 ,1
英特尔 测试 量子 位 芯片 比 橡皮擦 还 小 ,1
中兴通讯 复牌 A股 跌停 港股 开盘 大跌 ,0
SpaceX 拟 在 肯尼迪航天中心 建 私有 火箭 发射场 ,1
刘明论 区块 链 区块 链 对于 链外 数据 基本 无能为力 ,0
风口 概念 不 敌 零售 规律 无人 货架 的 集体 逃亡 ,0
世界 上 运行 速度 最快 的 超级计算机 诞生 ,1
美 披露 中兴 和解 协议 细节 本周 将 对 反对 提案 进行 投票 ,0
明年 地球 人 看 手机 电脑 的 时间 将 第一次 超过 电视 ,0
天文学家 猜 了 年 的 银河系 神秘 微波 信号 来自 钻石 云 ,1
猩 便利 获 蚂蚁 金服 战略 投资 同时 推出 智能 无人 货柜 猩 ,1
A股 新 霸主 郭台铭 要 再造 富士康 ,1
Sonos 推出 新 音箱 Beam 语音 助手 有 了 HDMI 接口 也 有 了 ,1
实地 探访 董明珠 的 银隆 员工 坦言 活少 了 工资 也 少 一半 ,0
直击 工业 富联今 上市 陈永正 要 打 造成 优质 上市公司 ,1
富士康 工业 互联网 结盟 海康威视 双方 已 展开 合作 ,1
小米 发行 CDR 软银 高层 变动 以及 中国 启动 对 三星 的 调查 ,1
微软 员工 平均 年薪 万元 但 仍 有 的 人 不 满意 ,0
国家 广播电视 总局局长 聂辰席 会见 中国移动 董事长 尚冰 ,1
没有 硬件 的 WWDC 才 是 苹果 改变 的 开始 ,1
惠普 将 裁员 人较 此前 计划 多出 人 ,0
蛋壳 公寓 完成 万美元 B轮 融资 老虎 环球 基金 领投 ,1
豆瓣 分 好评 动画 我 的 三体 实为 游族 作品 ,1
高通 推出 骁龙 平台 支持 全 互联 PC ,1
中国 监管 机构 对 三星 等 发起 DRAM 芯片 价格 垄断 调查 ,0
上海 推动 自动 驾驶 技术 在 港口 等 特定 场景 落地 ,1
东芝 出售 PC 业务 给 夏普 金额 亿日元 转让 股份 ,1
直击 刘强 东京 东推 太阳能 快递 车 一年 可 减排 万吨 碳 ,1
小签 科技 获胡润 百富 中国 最具 投资 价值 新星 ,1
疯狂 摩擦 腾讯 张一鸣 的 算盘 打得响 ,1
传 比特 大陆 密访 台积 电 聚焦 新 挖矿 晶片 合作 ,1
不 知名 的 微软 创始人 是 个 身家 亿 的 天才 单身汉 ,1
传 微软 同意 收购 代码 托管 平台 GitHub 本周一 将 公布 ,1
腾讯 视频 一键 进入 少儿 模式 为 儿童 的 健康成长 保驾护航 ,1
共享 按摩椅 整合 碎片 时间 实现 合作 共赢 ,1
探营 贵州茅台 数字化 创新 玄讯 CRM 谈 白酒 行业 营销 突围 ,1
直击 商汤 科技 C 轮 融资 亿美元 估值 超过 亿美元 ,1
市场潜力 大 无人 货运 商业化 抢跑 ,1
我国 已 开始 着手 建立 区块 链 国家标准 ,1
IBM 发布 AI 区块 链 应用 即将 运用 于 钻石 供应链 ,1
拒绝 跟 跑 的 科研 人硬 科技 铸成 国之 重器 ,1
美国 计划 对 中国 高科技 及 制造 专业 留学生 实施 签证 限制 ,0
收购 Uber 东南亚 业务 后 打车 服务商 Grab 进军 外卖 业 ,1
传 小米 敲定 月 上中旬 挂牌 将 在 月底 路演 ,1
新浪 对话 杨元庆 越来越 扛得住 被 黑 将 重建 手机 市场 ,1
旅图 运用 AI 构建 D 超高 清 全球 地图 助力 智慧 城市 建设 ,1
联想 投票 门 背后 是 中国 与 美日欧 多年 的 生死 暗战 ,0
数据 工会 在 荷兰 成立 拟 联合 全球 用户 维护 数据 权益 ,1
法国 总统 天下 没有 免费 午餐 希望 科技 公司 给出 承诺 ,1
小米 线下 经销商 遭 盈利 难题 新 零售 模式 或陷 多重 困局 ,0
富士康 今日 申购 发行价 元 募集 额创 A股 近年 纪录 ,1
大 数据 杀熟 究竟 到 了 什么 程度 消费者 讲述 ,0
联想 没有 投 华为 根本 不必 向 任何人 解释 ,0
北京市委 书记 走访 中关村 称赞 联想 扛起 民族 产业 大旗 ,1
三星 今年 开始 生产 纳米 芯片 明年 批量生产 ,1
高盛 亚马逊 将 大举 开拓 金融业务 但 不太可能 开 银行 ,1
开球 超高 清 视界 盛宴 ,1
英特尔 微软 公布 漏洞 出现 新 变体 未来 几周 发布 补丁 ,0
联想 与 富士通 合资 公司 开发 AI 设备 能 读懂 表情 ,1
人工智能 如何 落地 开花 ,1
破 互联网 思维 潞盈 打造 建材 轻 购买 商业 新 模式 ,1
上海 美博会 明日 开幕 EASTERNSOO 强势 登场 ,1
英 伟达 新 技术 教 机器人 通过观察 人类 来 学习 ,1
直击 微软 推个 计划 将 为 万余 AI 人才 免费 授课 ,1
焦点访谈 评 滴滴 顺风 车 命案 织牢 网约车 安全网 ,1
爱奇艺 发布 iQUT 未来 影院 移动 观影 千亿 新 市场 初露端倪 ,0
信用 债 违约 潮 爆发 民营企业 很 受伤 ,0
全民 表白 日饷 拍 猎人 邀 你 秀 担当 ,1
刘强 东 谣言 对 企业 伤害 极大 已 成为 商业 社会 的 毒瘤 ,0
亚马逊 CEO 贝索斯 创新者 要 愿意 接受 被 误解 ,0
中国 发布 公有 链 技术 排名 以太 坊 第一 比特 币 第位 ,1
泛宇 生命 生物 基因 研发 中心 正式 启动 ,1
G 标准 投票 回放 联想 有没有 捅 刀 华为 为何 被 批 不 爱国 ,0
不 懂 区块 链 没关系 投资 前 谨记 天上 不会 掉 馅饼 ,1
协鑫集成 因 光伏 组件 不 赚钱 要 进军 半导体 行 ,1
纽约时报 剑桥 分析 遭 美国司法部 和 联邦调查局 调查 ,0
加密 货币 公司 Circle 获 亿美元 融资 比特 大陆 领投 ,1
苹果 CEO 库克 特朗普 处理 中 美 贸易 的 做法 不妥 ,1
酷派 起诉 小米 侵权 背后 专利 战 或 将 成为 常态 ,0
宝马 在 中国 首获 自动 驾驶 路试 牌照 ,1
专家 谈 吹捧 中国 科技 别 动不动 就 震惊 了 美国 人慌 了 ,1
前谷 歌风 投 技术 合伙人 加盟 创新 工场 任 首席 数据 科学家 ,1
环球时报 社评 美国 恢复 中兴 业务 业 有利于 维护 信誉 ,1
捧杀 华为 贬低 联想 谁 在 让 Polar 码 投票 成 闹剧 ,0
路透社 虎牙 IPO 定价 美元 位于 招股 区间 高 段 ,1
传谷 歌正 开发 款 智能 手表 预计 今年 秋天 面世 ,1
华为 手机 将 预装 比特 币 钱包 本 周五 可 开始 下载 ,1
亚马逊 公布 云 业务 数据 预期 收入 至少 亿美元 ,1
外媒 OPPOF 投机取巧 人为 提高 手机 性能 ,1
继 迪拜 洛杉矶 后 Uber 再选 飞行 出租 国际 城市 ,1
区块 链 技术 国家标准 将 制定 业内 安全性 须 高度重视 ,1
厂商 打出 区块 链 手机 概念 噱头 大于 应用 ,0
分析师 大胆 预测 微软 或 将 收购 Netflix ,1
Uber 与 NASA 签订协议 共同 探索 城市 空中交通 ,1
直击 英特尔 投资 万美元 投家 公司 家 来自 中国 ,1
巨头 的 未来 AI 之战 微软 向左走 B 谷歌 向右走 C ,1
全球 最大 独角兽 蚂蚁 金服 为何 今年 开始 亏损 ,0
微软 运行 Windows 系统 的 设备 数量 已 接近 亿 ,1
传 高通 计划 放弃 服务器 芯片 开发 或 为 其 寻找 买家 ,0
谷歌 IO 大会 大 看点 有 Android 系统 全面 更新 ,1
K 郑志刚 投资 Aibee 亿元 资金 双方 将 展开 战略 合作 ,1
改变 世界 看法 华录 激光 影院 霸气 上市 ,1
乐高 和 亚马逊 合作 推出 会 讲故事 的 互动 积木 游戏 项目 ,1
研究者 又 发现 个 CPU 新 漏洞 英特尔 ARM 等 芯片 受 影响 ,0
研究者 发现 新型 攻击方式 可 利用 GPU 破坏 Android 手机 ,0
谁 会 成为 新能源 出行 市场 独角兽 ,1
Marketin 斩获 金 鼠标 数字 营销 大赛 双项 大奖 ,1
花链 区块 链 引爆 颠覆性 变革 肇启 花卉 风口 新 高度 ,1
罗晓春 荣获 中国 金融 科技 风云人物 奖 ,1
禾赛 宣布 完成 亿元 B轮 融资 光速 中国 和 百度 领投 ,1
中国 科技 独角兽 前赴后继 IPO 估值 合计 超 亿美元 ,1
京东 拟 亿元 认购 雷鸟 科技 新增 股份 持股 ,1
探访 贾跃亭 国内 造车 基地 办公室 有人 官方 积极 推进 ,1
小米 将 赴 港 上市 业界 却 称 港版 新 经济 打新 不 一定 赚钱 ,0
百度 DuerOS 与 中国联通 合作 联合 打造 智能 产品 ,1
民生银行 与 华为公司 成立 联合 创新 实验室 ,1
中国 视觉 技术 和 应用 创新 国际 峰会 月 即将 盛大 开幕 ,1
中国 制造业 数字化 转型 国际 峰会 即将 在 上海 盛大举行 ,1
明 起 北京地铁 全网 可扫码 乘坐 可享 累计 优惠政策 ,1
联发科 深夜 声明 申请 对 中兴通讯 的 出口 许可 ,1
BATJ 各找 场景 大力 布局 区块 链不玩币 圈 更 不 碰 ICO ,1
广电总局 中国 电视 动画 创作 最大 问题 是 急功近利 ,1
中兴 遭禁 背后 G 技术 与 市场 利益 的 博弈 ,0
李开复 人工智能 四波 浪潮 给 中国 带来 很多 机会 ,1
黑色 星期二 科技 四 巨头 FANG 市值 单日 蒸发 亿美元 ,0
涉嫌 内幕交易 CanyonBridge 华裔 高管 在 美 被 定罪 ,0
亚马逊 证实 将 发布 新 FireTV 机顶盒 已 开启 预订 ,1
建 第三方 账户 苹果 将 开始 向 爱尔兰 支付 亿 欧元 退税 ,1
人民日报 亟须 开启 新一轮 全球 视野 下 的 自主 创新 浪潮 ,0
首钢 的 芯酸 往事 从 试图 自主 到 放弃 芯梦 ,0
我国 芯片 怎么 补短 板 人才 缺口 万 论文 难发 待遇 低 ,0
谷歌 CEO 皮 猜 万股 股份 本周 三 解禁 市值 亿美元 ,1
互联网 巨头 中 是否 能 诞生 一个 芯片 巨无霸 企业 ,1
京东 金融 陈生 强谈 数字 经济 从 数字 中 来到 实体 中 去 ,1
工信部 我国 芯片 产业 取得 长足进步 约 为 全球 增速 倍 ,1
工信 部副 部长 陈肇雄 从 四方面 推动 大 数据 发展 ,1
烧钱 持续 多久 资本 称 容忍 造车 新 势力 试错 期限 仅年 ,0
人民日报 谈 北斗 地图 App 少 拿 高科技 当 名头 搞 忽悠 ,0
历史 惊人 相似 三十多年 前 的 美日 贸易 和 广场 协议 ,0
阿里 全资 收购 中天 微 自主 研发 中国芯 ,1
美 官员 表示 将 紧急 立法 限制 中方 投资 敏感 技术 领域 ,0
时代华纳 CEO 与 ATT 合并 才能 与 互联网 巨头 竞争 ,0
人民日报 评论 强 起来 离不开 自主 创芯 ,1
中兴 遭美 商务部 年 禁令 相关 产业链 上 公司 受 波及 ,0
全面 封杀 美国 页 公告 详解 对 中兴 出口 禁令 出炉 全程 ,0
商务部 随时 准备 采取 必要措施 维护 中国 企业 权益 ,1
外媒 美国 考虑 就 中国 限制 科技领域 贸易 采取 新 行动 ,0
新 组建 的 国家广播 电视总局 日 上午 正式 揭牌 ,1
谷歌用 AI 从 嘈杂 环境 中 提取 独立 音轨 或存 隐私 担忧 ,0
与 百度 合作 无人 车遭 泄密 小康 股份 被 问询 后忙 改口 ,0
高通 前 董事长 欲个 月 私有化 高通 将 亲自 运营 该 公司 ,0
传 小米 考虑 收购 GoPro 后者 股价 飙升 ,1
SpaceX 发起 亿美元 融资 估值 飙升 至 亿美元 ,1
一季度 全球 PC 出货量 万台 惠普 第一 联想 第二 ,1
第 次 招商银行 信用卡 荣获 中国 品牌 力 指数 第一名 ,1
招行 首推 万达电影 联名 信用卡 打造 电影 行业 跨界 新 标杆 ,1
苹果 打喷嚏 中国 女 首富 就 重感冒 亿个 小时 就 没 了 ,0
直面 数字化 转型 深水 区 IT 厂商 掘金 万 亿美金 大 蛋糕 ,1
谷歌 携手 美国 医学 协会 促进 健康 监测 设备 数据共享 ,1
消息 称 蚂蚁 金服 上市 前换帅 彭蕾 卸任 董事长 ,0
迪拜 公司 否认 侵犯 阿里巴巴 商标权 名字 取自 中东 传说 ,0
苏泊尔 亿 回购 股权 高端 转型 背后 存 隐忧 ,0
占 无锡 外卖 市场 滴滴 外卖 疑刷 单日 订单 翻倍 ,0
倾向 分拆 上市 多家 互联网 医疗 独角兽 拟 冲刺 IPO ,1
携程 快手 京东 都 在 道歉 这 是 大 平台 的 危机 时刻 么 ,0
暴风 狠 撕 小米 最大 赢家 竟是 ,1
连诉 三家 黑莓 又 指控 Snapchat 使用 其 专利技术 ,0
FB 内部 白皮书 特朗普 竞选 团队 更 擅长 利用 平台 影响力 ,0
胡玮炜 资本 是 助推 你 的 但 最后 你 都 得 还 回去 ,0
教育部 北大 创新 工场 联合推出 AI 人才 国际 培养 计划 ,1
收购 贝美 互动 酷旗 这次 准备 下 盘 怎样 的 棋 ,1
瑞士 研究 人员 比特 币 市值 年内 将 缩水 逾 三分之一 ,0
沃尔玛 欲 收购 在线 药店 PillPack 交易额 亿美元 以下 ,1
阿里 起诉 迪拜 公司 责 后者 Alibabacoins 盗用 商标 ,0
上海铁路局 推出 什么 值得 买 首批 纪念 票试 水 高铁 票 市场化 ,1
CA 曾 将 FB 泄密 数据 提供 给 特朗普 国家 安全 顾问 博尔顿 ,0
黄仁勋 区块 链 将 继续 存在 希望 加密 货币 成 GPU 主动力 ,1
科技 无障碍 发展 大会 举办 人工智能 和 创新 成 高频词 ,1
上市 只是 B 站 的 一剂 止疼药 ,0
惠普 首席 运营官 JonFlaxman 逝世 享年 岁 ,0
